VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
3MW5P7J03M,Snohomish,Bothell,WA,98012,2021,BMW,330E,2,2,22,1,192916545,POINT (-122.1873 47.820245),PUGET SOUND ENERGY INC,53061051921
5YJRE11B48,,,BC,,2008,TESLA,ROADSTER,1,1,220,,143609049,,,
YV1H60EP6R,King,Seattle,WA,98105,2024,VOLVO,V60,2,1,41,46,254450437,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301
YV4BR0CK3L,King,Seattle,WA,98117,2020,VOLVO,XC90,2,2,18,36,112032140,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600
ZASPATDW0R,King,Bellevue,WA,98005,2024,ALFA ROMEO,TONALE,2,1,33,48,254018061,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
JN1CF0BB5P,King,Bellevue,WA,98004,2023,NISSAN,ARIYA,1,3,0,48,245592770,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806
WBA5P9C03M,King,Seattle,WA,98112,2021,BMW,330E,2,2,20,43,177558426,POINT (-122.30764 47.62523),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
KMHC75LH9H,Pierce,Tacoma,WA,98443,2017,HYUNDAI,IONIQ,1,1,124,25,176397826,POINT (-122.364635 47.19449),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940004
KM8JFDA21N,Pierce,Enumclaw,WA,98022,2022,HYUNDAI,TUCSON,2,1,33,31,230810898,POINT (-121.98953 47.20347),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070100
1G1RA6S50G,Grays Harbor,Hoquiam,WA,98550,2016,CHEVROLET,VOLT,2,1,53,24,199957481,POINT (-123.8868787 46.9805308),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027001500
WP0CD2Y18R,King,Clyde Hill,WA,98004,2024,PORSCHE,TAYCAN,1,3,0,48,256428931,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
1G1RC6E43C,Benton,Kennewick,WA,99338,2012,CHEVROLET,VOLT,2,1,35,16,181127180,POINT (-119.1973001 46.1911488),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814
5YJ3E1EA3H,Skagit,Sedro-Woolley,WA,98284,2017,TESLA,MODEL 3,1,1,220,39,202022614,POINT (-122.234 48.506125),PUGET SOUND ENERGY INC,53057951200
WA11CBGE1N,King,Mercer Island,WA,98040,2022,AUDI,E-TRON SPORTBACK,1,3,0,41,210065467,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024400
WBA5P9C01N,Benton,Richland,WA,99352,2022,BMW,330E,2,2,22,8,207087898,POINT (-119.2952071 46.272495),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811
JTJKKCFZXP,Clallam,Port Angeles,WA,98363,2023,LEXUS,NX,2,1,37,24,241371308,POINT (-123.46101 48.118925),BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),53009000800
SADHB2S16L,Spokane,Spokane,WA,99224,2020,JAGUAR,I-PACE,1,1,234,6,112929281,POINT (-117.460225 47.64927),MODERN ELECTRIC WATER COMPANY,53063013600
WA132BFZ0P,Pierce,Bonney Lake,WA,98391,2023,AUDI,Q4,1,3,0,31,244413970,POINT (-122.183805 47.18062),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070312
5YJXCAE41H,Kitsap,Silverdale,WA,98383,2017,TESLA,MODEL X,1,1,200,35,163636574,POINT (-122.668076 47.665978),PUGET SOUND ENERGY INC,53035091302
3FMTK2R79M,Clark,Vancouver,WA,98665,2021,FORD,MUSTANG MACH-E,1,3,0,49,195560893,POINT (-122.66592 45.678565),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041008
JN1CF0BB8P,King,Duvall,WA,98019,2023,NISSAN,ARIYA,1,3,0,45,255190841,POINT (-121.9810747 47.7377962),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
YV4BR0DZ6N,King,Seattle,WA,98117,2022,VOLVO,XC60,2,2,18,36,187605631,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000
5YJXCDE43H,Grays Harbor,Ocean Shores,WA,98569,2017,TESLA,MODEL X,1,1,200,24,109638588,POINT (-124.1599804 47.0075271),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000201
3FMTK3S56P,Island,Oak Harbor,WA,98277,2023,FORD,MUSTANG MACH-E,1,3,0,10,259829965,POINT (-122.6788673 48.2897314),PUGET SOUND ENERGY INC,53029970500
WP0AE2A73L,Pierce,Lake Tapps,WA,98391,2020,PORSCHE,PANAMERA,2,2,14,31,116674393,POINT (-122.183805 47.18062),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070315
SADHB2S12K,Pierce,Tacoma,WA,98403,2019,JAGUAR,I-PACE,1,1,234,27,214872388,POINT (-122.460375 47.26455),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061502
1FTZR0870Y,San Juan,Friday Harbor,WA,98250,2000,FORD,RANGER,1,1,58,40,221693048,POINT (-123.022255 48.531355),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960400
2C4RC1L74H,Pierce,Graham,WA,98338,2017,CHRYSLER,PACIFICA,2,1,33,2,348687587,POINT (-122.2953401 47.0763961),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073116
WA1LABGE5M,Pierce,Tacoma,WA,98403,2021,AUDI,E-TRON,1,3,0,27,156844978,POINT (-122.460375 47.26455),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060600
SALWR4RY7M,Grays Harbor,Ocean Shores,WA,98569,2021,LAND ROVER,RANGE ROVER SPORT,2,2,19,24,147134494,POINT (-124.1599804 47.0075271),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000201
2T3YL4DV3D,Pierce,Graham,WA,98338,2013,TOYOTA,RAV4,1,1,103,28,169120773,POINT (-122.2953401 47.0763961),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073114
WBY8P6C08L,King,Bellevue,WA,98027,2020,BMW,I3,1,1,153,41,107032040,POINT (-122.03646 47.534065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025008
KMHC05LH0K,Pierce,Sumner,WA,98390,2019,HYUNDAI,IONIQ,1,1,124,31,169649658,POINT (-122.23825 47.201625),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073301
WMZYU7C06L,San Juan,Friday Harbor,WA,98250,2020,MINI,COUNTRYMAN,2,2,17,40,108748783,POINT (-123.022255 48.531355),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301
KM8KM4AE5P,Pierce,Fircrest,WA,98466,2023,HYUNDAI,IONIQ 5,1,3,0,28,251110016,POINT (-122.537565 47.231645),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072305
WA1E2AFY6R,San Juan,Lopez Island,WA,98261,2024,AUDI,Q5 E,2,2,23,40,259040547,POINT (-122.9109264 48.5262809),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960502
4JGGM5DB5R,King,Kirkland,WA,98034,2024,MERCEDES-BENZ,EQE-CLASS SUV,1,3,0,1,257739450,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300
YV4ED3UKXP,Jefferson,Port Townsend,WA,98368,2023,VOLVO,XC40,1,3,0,24,230495436,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603
WBY8P6C01M,King,Kirkland,WA,98033,2021,BMW,I3,1,3,0,48,153932243,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501
WP1BE2AY6N,King,Mercer Island,WA,98040,2022,PORSCHE,CAYENNE,2,2,16,41,192561827,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601
WP1BE2AY9P,King,Auburn,WA,98001,2023,PORSCHE,CAYENNE,2,2,14,30,251618909,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030404
1G6RM1E49E,Snohomish,Marysville,WA,98270,2014,CADILLAC,ELR,2,1,37,38,179161398,POINT (-122.17673 48.05542),PUGET SOUND ENERGY INC,53061052104
WB533CF03R,King,Black Diamond,WA,98010,2024,BMW,IX,1,3,0,47,245602451,POINT (-122.00451 47.312185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605
KMHCX5LD2N,Whatcom,Blaine,WA,98230,2022,HYUNDAI,IONIQ,2,2,29,42,198770008,POINT (-122.74499 48.99505),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010405
1FTVW1EV4N,Spokane,Spokane,WA,99223,2022,FORD,F-150,1,3,0,6,220949613,POINT (-117.369705 47.62637),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063005000
WA12AAGEXP,Cowlitz,Longview,WA,98632,2023,AUDI,E-TRON,1,3,0,19,240559462,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000902
YV4BR0CK9K,Whatcom,Point Roberts,WA,98281,2019,VOLVO,XC90,2,2,17,42,132937843,POINT (-123.0651 48.98823),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
WBA13AG03M,Pierce,Gig Harbor,WA,98335,2021,BMW,530E,2,2,21,26,231201834,POINT (-122.5835454 47.3234488),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405
WBA7J2C5XJ,Spokane,Spokane,WA,99208,2018,BMW,740E,2,2,14,6,144692873,POINT (-117.40725 47.718625),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010702
1GCDE14HXV,Snohomish,Marysville,WA,98270,1997,CHEVROLET,S-10 PICKUP,1,1,39,38,216755437,POINT (-122.17673 48.05542),PUGET SOUND ENERGY INC,53061052805
KNDCM3LD7L,King,Seattle,WA,98115,2020,KIA,NIRO,2,2,26,46,152496515,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033002200
KNDJX3AE7F,Snohomish,Everett,WA,98204,2015,KIA,SOUL,1,1,93,38,478294155,POINT (-122.240535 47.91139),PUGET SOUND ENERGY INC,53061041904
LREKK5RX0J,Pierce,University Place,WA,98467,2018,CADILLAC,CT6,2,1,31,28,252323578,POINT (-122.5404512 47.2074166),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072314
JHMCR5F72E,Skagit,Mount Vernon,WA,98274,2014,HONDA,ACCORD,2,2,13,10,258097122,POINT (-122.322955 48.4152),PUGET SOUND ENERGY INC,53057952405
5YJXCDE45L,Pierce,Auburn,WA,98092,2020,TESLA,MODEL X,1,1,289,31,216737685,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070316
5YJXCDE41L,Spokane,Spokane,WA,99208,2020,TESLA,MODEL X,1,1,289,6,252306904,POINT (-117.40725 47.718625),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010702
WAUSPBFF6H,Kitsap,Bainbridge Island,WA,98110,2017,AUDI,A3,2,2,16,23,143881741,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090901
SALWR2RY6L,King,Seattle,WA,98115,2020,LAND ROVER,RANGE ROVER SPORT,2,2,19,46,112656547,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033002200
55SWF4HB2G,Island,Oak Harbor,WA,98277,2016,MERCEDES-BENZ,C-CLASS,2,2,11,10,104786979,POINT (-122.6788673 48.2897314),PUGET SOUND ENERGY INC,53029970300
WA1L2BFZ7N,Clark,Ridgefield,WA,98642,2022,AUDI,Q4,1,3,0,18,219792324,POINT (-122.74291 45.818445),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040304
WA1VABGE1P,Whatcom,Glacier,WA,98244,2023,AUDI,E-TRON,1,3,0,42,219675095,POINT (-122.2121108 48.8228838),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
KNDJP3AE8J,King,Des Moines,WA,98198,2018,KIA,SOUL EV,1,1,111,33,340039143,POINT (-122.3219166 47.4013897),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029001
WP0AC2Y19L,King,Seattle,WA,98104,2020,PORSCHE,TAYCAN,1,1,192,43,150212583,POINT (-122.329075 47.6018),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008102
WA1LABGE0N,Snohomish,Everett,WA,98208,2022,AUDI,E-TRON,1,3,0,44,187439787,POINT (-122.2247757 47.9156409),PUGET SOUND ENERGY INC,53061041607
WA1G2AFY6P,Snohomish,Bothell,WA,98021,2023,AUDI,Q5 E,2,2,23,1,229897433,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051913
5YM23CS03R,Snohomish,Lynnwood,WA,98036,2024,BMW,XM,2,1,31,32,261277614,POINT (-122.316675 47.819365),PUGET SOUND ENERGY INC,53061051500
JTJKKCFZ5P,King,Seattle,WA,98103,2023,LEXUS,NX,2,1,37,36,240718509,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
WBY8P8C09L,King,Seattle,WA,98177,2020,BMW,I3,2,1,126,32,127087782,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500
KMHC65LD9K,Thurston,Olympia,WA,98516,2019,HYUNDAI,IONIQ,2,2,29,22,277469209,POINT (-122.7474291 47.0821119),PUGET SOUND ENERGY INC,53067012221
7JRBR0FM5K,Pierce,Gig Harbor,WA,98332,2019,VOLVO,S60,2,2,22,26,4697248,POINT (-122.589645 47.342345),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072504
SALK19F47R,King,Hunts Point,WA,98004,2024,LAND ROVER,RANGE ROVER,2,1,59,48,261248851,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
3MW39FS03R,King,Sammamish,WA,98053,2024,BMW,330E,2,2,20,45,256335446,POINT (-122.0222799 47.6958998),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
KNDCD3LD1L,King,Seattle,WA,98144,2020,KIA,NIRO,2,2,26,37,148397882,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008900
3FMTK3R72P,Pierce,Gig Harbor,WA,98335,2023,FORD,MUSTANG MACH-E,1,3,0,26,250012080,POINT (-122.5835454 47.3234488),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072409
7JRBK0FP8L,King,Seattle,WA,98117,2020,VOLVO,S60,2,2,22,36,122366863,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100
KMHC85LH7H,San Juan,Friday Harbor,WA,98250,2017,HYUNDAI,IONIQ,1,1,124,40,139439492,POINT (-123.022255 48.531355),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301
3FA6P0WU1L,King,Seattle,WA,98104,2020,FORD,FUSION,2,2,26,43,120562270,POINT (-122.329075 47.6018),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008500
WA16AAGE1R,King,Seattle,WA,98115,2024,AUDI,Q8,1,3,0,46,256220996,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033002200
1FMCU0EZ8M,King,Seattle,WA,98106,2021,FORD,ESCAPE,2,1,38,34,180633435,POINT (-122.356145 47.52104),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800
WBA7J2C59J,Pierce,Puyallup,WA,98375,2018,BMW,740E,2,2,14,2,249980923,POINT (-122.3085456 47.1042426),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053073127
KMHC85LH9H,Snohomish,Bothell,WA,98021,2017,HYUNDAI,IONIQ,1,1,124,1,475017091,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051914
7JRH60FM3R,Benton,Richland,WA,99352,2024,VOLVO,S60,2,1,41,8,260588590,POINT (-119.2952071 46.272495),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010817
WVWPR7AU4J,King,Auburn,WA,98092,2018,VOLKSWAGEN,E-GOLF,1,1,125,47,214841420,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031204
WMEFK9BA9H,King,Seattle,WA,98146,2017,SMART,FORTWO,1,1,57,34,259088056,POINT (-122.355145 47.505655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700
WMEEK9AA0E,Whatcom,Bellingham,WA,98225,2014,SMART,FORTWO ELECTRIC DRIVE,1,1,68,40,191758626,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
KM8KNDDF4R,Snohomish,Lynnwood,WA,98037,2024,HYUNDAI,IONIQ 5,1,3,0,32,260574947,POINT (-122.297265 47.84182),PUGET SOUND ENERGY INC,53061051702
YV4BC0ZX8H,Spokane,Spokane,WA,99224,2017,VOLVO,XC90,2,2,14,6,169659612,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013503
YV1BK0EP2M,San Diego,San Diego,CA,92107,2021,VOLVO,V60,2,2,22,,151141518,POINT (-117.245975 32.746635),NON WASHINGTON STATE ELECTRIC UTILITY,06073007002
7JRBR0FM7L,King,Seattle,WA,98106,2020,VOLVO,S60,2,2,22,34,241010549,POINT (-122.356145 47.52104),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011300
WA13ABGE0M,Clark,Vancouver,WA,98664,2021,AUDI,E-TRON SPORTBACK,1,1,218,49,161720086,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208
WP1AE2AY8L,Pierce,Tacoma,WA,98403,2020,PORSCHE,CAYENNE,2,2,14,27,120607126,POINT (-122.460375 47.26455),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060600
KNDRMDLH8R,Pierce,Tacoma,WA,98407,2024,KIA,SORENTO,2,1,32,27,258004029,POINT (-122.5113356 47.2923828),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060903
KNDCC3LD2M,Snohomish,Snohomish,WA,98296,2021,KIA,NIRO,2,2,26,1,161702138,POINT (-122.15134 47.8851158),PUGET SOUND ENERGY INC,53061052113
WP0AD2A75G,King,Mercer Island,WA,98040,2016,PORSCHE,PANAMERA,2,2,15,41,124205252,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601
1G1FX6S00K,Mason,Shelton,WA,98584,2019,CHEVROLET,BOLT EV,1,1,238,35,298960175,POINT (-123.105305 47.211085),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY,53045960600
ZASPATCW8R,King,Redmond,WA,98052,2024,ALFA ROMEO,TONALE,2,1,33,48,245634434,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
KNDC3DLC7R,King,Kirkland,WA,98034,2024,KIA,EV6,1,3,0,1,258913224,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022205
WA1ACBGE6N,Spokane,Spokane,WA,99208,2022,AUDI,E-TRON,1,3,0,6,218251435,POINT (-117.40725 47.718625),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010603
1G1RC6E48B,Whatcom,Bellingham,WA,98226,2011,CHEVROLET,VOLT,2,1,35,42,160461479,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073940002
SALWR4RYXM,King,Mercer Island,WA,98040,2021,LAND ROVER,RANGE ROVER SPORT,2,2,19,41,154060182,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601
WA1E2BFY6M,Whatcom,Bellingham,WA,98225,2021,AUDI,Q5 E,2,2,19,42,170420757,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000201
WP1BE2AY5P,Thurston,Olympia,WA,98516,2023,PORSCHE,CAYENNE,2,2,14,22,245596424,POINT (-122.7474291 47.0821119),PUGET SOUND ENERGY INC,53067012225
WP0BB2Y12P,King,Renton,WA,98055,2023,PORSCHE,TAYCAN,1,3,0,11,251663569,POINT (-122.197 47.43876),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025806
YV4BR0CK6L,Kittitas,South Cle Elum,WA,98943,2020,VOLVO,XC90,2,2,18,13,144747165,POINT (-120.953125 47.18617),PUGET SOUND ENERGY INC,53037975102
YV4BR0DM3K,King,Kirkland,WA,98034,2019,VOLVO,XC60,2,2,17,1,231195940,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022204
WA11ABGE0N,Snohomish,Lynnwood,WA,98037,2022,AUDI,E-TRON SPORTBACK,1,3,0,21,207068018,POINT (-122.297265 47.84182),PUGET SOUND ENERGY INC,53061051802
7JRH60FL8R,King,Seattle,WA,98106,2024,VOLVO,S60,2,1,41,34,259780069,POINT (-122.356145 47.52104),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011300
WA13AAGEXN,Kittitas,Ellensburg,WA,98926,2022,AUDI,E-TRON SPORTBACK,1,3,0,13,256304562,POINT (-120.54513 46.993465),BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA),53037975600
7FCEHEB55P,Kitsap,Bremerton,WA,98312,2023,RIVIAN,EDV,1,3,0,35,240459838,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035092101
7JRBK0FP6L,Pierce,Graham,WA,98338,2020,VOLVO,S60,2,2,22,2,245654020,POINT (-122.2953401 47.0763961),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073129
WA15ABGE9R,King,Redmond,WA,98052,2024,AUDI,Q8,1,3,0,45,252582382,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324
SAL119E43P,King,Sammamish,WA,98074,2023,LAND ROVER,RANGE ROVER SPORT,2,2,19,45,255308357,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
SALGS4RY7L,King,Seattle,WA,98178,2020,LAND ROVER,RANGE ROVER,2,2,19,37,2482749,POINT (-122.234385 47.494545),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026001
KNDPZDDH5R,King,Sammamish,WA,98075,2024,KIA,SPORTAGE,2,1,34,41,260250308,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211
KMHCX5LD7N,Snohomish,Mountlake Terrace,WA,98043,2022,HYUNDAI,IONIQ,2,2,29,1,187426781,POINT (-122.30842 47.78416),PUGET SOUND ENERGY INC,53061051301
WA15ABGE0R,Pierce,Gig Harbor,WA,98332,2024,AUDI,Q8,1,3,0,26,245729984,POINT (-122.589645 47.342345),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072506
WBA8E1C51J,King,Seattle,WA,98178,2018,BMW,330E,2,2,14,37,438905491,POINT (-122.234385 47.494545),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026001
4JGDA6DB5J,King,Sammamish,WA,98075,2018,MERCEDES-BENZ,GLE-CLASS,2,2,8,41,289890317,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218
WA1LAAGE0P,Pierce,Tacoma,WA,98422,2023,AUDI,E-TRON,1,3,0,27,236078720,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940001
1G1RA6S51K,Thurston,Tumwater,WA,98501,2019,CHEVROLET,VOLT,2,1,53,22,196358998,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010801
1GYKPMRK1R,Pierce,Tacoma,WA,98409,2024,CADILLAC,LYRIQ,1,3,0,29,251151295,POINT (-122.47913 47.2198),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053062902
LVYBC0AL2J,Pierce,University Place,WA,98467,2018,VOLVO,S90,2,2,21,28,214916614,POINT (-122.5404512 47.2074166),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072313
WP0AE2A78L,King,Yarrow Point,WA,98004,2020,PORSCHE,PANAMERA,2,2,14,48,108794759,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
1G1RB6S5XK,Snohomish,Snohomish,WA,98296,2019,CHEVROLET,VOLT,2,1,53,1,474258256,POINT (-122.15134 47.8851158),PUGET SOUND ENERGY INC,53061052112
1FADP3R48J,Thurston,Yelm,WA,98597,2018,FORD,FOCUS,1,1,100,2,253051949,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012421
W1KEG2BB7P,King,Seattle,WA,98125,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,1,3,0,46,233919731,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202
LREKK5RX6J,Pierce,Puyallup,WA,98371,2018,CADILLAC,CT6,2,1,31,25,166290715,POINT (-122.299155 47.19178),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071205
KNDCE3LGXM,Lewis,Chehalis,WA,98532,2021,KIA,NIRO,1,3,0,20,176517302,POINT (-122.96692 46.66113),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041970800
